Loading manifest and rich feature table
language_el_all_rich: subset=pause_only top_k=all model=svm:linear_c1 bal_acc=0.714 auroc=0.793
language_el_all_rich: subset=pause_only top_k=all model=svm:rbf_c1 bal_acc=0.732 auroc=0.819
language_el_all_rich: subset=speech_graph_only top_k=5 model=lr:c1 bal_acc=0.625 auroc=0.599
language_el_all_rich: subset=speech_graph_only top_k=5 model=dt:depth20 bal_acc=0.411 auroc=0.411
language_el_all_rich: subset=speech_graph_only top_k=5 model=rf:n200 bal_acc=0.500 auroc=0.440
language_el_all_rich: subset=speech_graph_only top_k=5 model=svm:linear_c1 bal_acc=0.571 auroc=0.597
language_el_all_rich: subset=speech_graph_only top_k=5 model=svm:rbf_c1 bal_acc=0.536 auroc=0.556
language_el_all_rich: subset=speech_graph_only top_k=10 model=lr:c1 bal_acc=0.625 auroc=0.599
language_el_all_rich: subset=speech_graph_only top_k=10 model=dt:depth20 bal_acc=0.411 auroc=0.411
language_el_all_rich: subset=speech_graph_only top_k=10 model=rf:n200 bal_acc=0.500 auroc=0.440
language_el_all_rich: subset=speech_graph_only top_k=10 model=svm:linear_c1 bal_acc=0.571 auroc=0.597
language_el_all_rich: subset=speech_graph_only top_k=10 model=svm:rbf_c1 bal_acc=0.536 auroc=0.556
language_el_all_rich: subset=speech_graph_only top_k=20 model=lr:c1 bal_acc=0.625 auroc=0.599
language_el_all_rich: subset=speech_graph_only top_k=20 model=dt:depth20 bal_acc=0.411 auroc=0.411
language_el_all_rich: subset=speech_graph_only top_k=20 model=rf:n200 bal_acc=0.500 auroc=0.440
language_el_all_rich: subset=speech_graph_only top_k=20 model=svm:linear_c1 bal_acc=0.571 auroc=0.597
language_el_all_rich: subset=speech_graph_only top_k=20 model=svm:rbf_c1 bal_acc=0.536 auroc=0.556
language_el_all_rich: subset=speech_graph_only top_k=50 model=lr:c1 bal_acc=0.625 auroc=0.599
language_el_all_rich: subset=speech_graph_only top_k=50 model=dt:depth20 bal_acc=0.411 auroc=0.411
language_el_all_rich: subset=speech_graph_only top_k=50 model=rf:n200 bal_acc=0.500 auroc=0.440
language_el_all_rich: subset=speech_graph_only top_k=50 model=svm:linear_c1 bal_acc=0.571 auroc=0.597
language_el_all_rich: subset=speech_graph_only top_k=50 model=svm:rbf_c1 bal_acc=0.536 auroc=0.556
language_el_all_rich: subset=speech_graph_only top_k=100 model=lr:c1 bal_acc=0.625 auroc=0.599
language_el_all_rich: subset=speech_graph_only top_k=100 model=dt:depth20 bal_acc=0.411 auroc=0.411
language_el_all_rich: subset=speech_graph_only top_k=100 model=rf:n200 bal_acc=0.500 auroc=0.440
language_el_all_rich: subset=speech_graph_only top_k=100 model=svm:linear_c1 bal_acc=0.571 auroc=0.597
language_el_all_rich: subset=speech_graph_only top_k=100 model=svm:rbf_c1 bal_acc=0.536 auroc=0.556
language_el_all_rich: subset=speech_graph_only top_k=all model=lr:c1 bal_acc=0.625 auroc=0.599
language_el_all_rich: subset=speech_graph_only top_k=all model=dt:depth20 bal_acc=0.482 auroc=0.482
language_el_all_rich: subset=speech_graph_only top_k=all model=rf:n200 bal_acc=0.482 auroc=0.444
language_el_all_rich: subset=speech_graph_only top_k=all model=svm:linear_c1 bal_acc=0.571 auroc=0.597
language_el_all_rich: subset=speech_graph_only top_k=all model=svm:rbf_c1 bal_acc=0.536 auroc=0.556
language_el_all_rich: subset=acoustic_only top_k=5 model=lr:c1 bal_acc=0.821 auroc=0.852
language_el_all_rich: subset=acoustic_only top_k=5 model=dt:depth20 bal_acc=0.625 auroc=0.625
language_el_all_rich: subset=acoustic_only top_k=5 model=rf:n200 bal_acc=0.589 auroc=0.798
language_el_all_rich: subset=acoustic_only top_k=5 model=svm:linear_c1 bal_acc=0.786 auroc=0.872
language_el_all_rich: subset=acoustic_only top_k=5 model=svm:rbf_c1 bal_acc=0.696 auroc=0.862
language_el_all_rich: subset=acoustic_only top_k=10 model=lr:c1 bal_acc=0.750 auroc=0.837
language_el_all_rich: subset=acoustic_only top_k=10 model=dt:depth20 bal_acc=0.643 auroc=0.643
language_el_all_rich: subset=acoustic_only top_k=10 model=rf:n200 bal_acc=0.732 auroc=0.838
language_el_all_rich: subset=acoustic_only top_k=10 model=svm:linear_c1 bal_acc=0.750 auroc=0.837
language_el_all_rich: subset=acoustic_only top_k=10 model=svm:rbf_c1 bal_acc=0.804 auroc=0.865
language_el_all_rich: subset=acoustic_only top_k=20 model=lr:c1 bal_acc=0.732 auroc=0.839
language_el_all_rich: subset=acoustic_only top_k=20 model=dt:depth20 bal_acc=0.786 auroc=0.786
language_el_all_rich: subset=acoustic_only top_k=20 model=rf:n200 bal_acc=0.786 auroc=0.889
language_el_all_rich: subset=acoustic_only top_k=20 model=svm:linear_c1 bal_acc=0.768 auroc=0.849
language_el_all_rich: subset=acoustic_only top_k=20 model=svm:rbf_c1 bal_acc=0.875 auroc=0.888
language_el_all_rich: subset=acoustic_only top_k=50 model=lr:c1 bal_acc=0.750 auroc=0.890
language_el_all_rich: subset=acoustic_only top_k=50 model=dt:depth20 bal_acc=0.625 auroc=0.625
language_el_all_rich: subset=acoustic_only top_k=50 model=rf:n200 bal_acc=0.786 auroc=0.885
language_el_all_rich: subset=acoustic_only top_k=50 model=svm:linear_c1 bal_acc=0.768 auroc=0.888
language_el_all_rich: subset=acoustic_only top_k=50 model=svm:rbf_c1 bal_acc=0.857 auroc=0.931
language_el_all_rich: subset=acoustic_only top_k=100 model=lr:c1 bal_acc=0.786 auroc=0.875
language_el_all_rich: subset=acoustic_only top_k=100 model=dt:depth20 bal_acc=0.750 auroc=0.750
language_el_all_rich: subset=acoustic_only top_k=100 model=rf:n200 bal_acc=0.821 auroc=0.901
language_el_all_rich: subset=acoustic_only top_k=100 model=svm:linear_c1 bal_acc=0.804 auroc=0.844
language_el_all_rich: subset=acoustic_only top_k=100 model=svm:rbf_c1 bal_acc=0.875 auroc=0.934
language_el_all_rich: subset=acoustic_only top_k=all model=lr:c1 bal_acc=0.786 auroc=0.880
language_el_all_rich: subset=acoustic_only top_k=all model=dt:depth20 bal_acc=0.750 auroc=0.750
language_el_all_rich: subset=acoustic_only top_k=all model=rf:n200 bal_acc=0.750 auroc=0.875
language_el_all_rich: subset=acoustic_only top_k=all model=svm:linear_c1 bal_acc=0.786 auroc=0.885
language_el_all_rich: subset=acoustic_only top_k=all model=svm:rbf_c1 bal_acc=0.875 auroc=0.929
language_el_all_rich: subset=text_plus_pause top_k=5 model=lr:c1 bal_acc=0.536 auroc=0.592
language_el_all_rich: subset=text_plus_pause top_k=5 model=dt:depth20 bal_acc=0.536 auroc=0.536
language_el_all_rich: subset=text_plus_pause top_k=5 model=rf:n200 bal_acc=0.589 auroc=0.517
language_el_all_rich: subset=text_plus_pause top_k=5 model=svm:linear_c1 bal_acc=0.536 auroc=0.587
language_el_all_rich: subset=text_plus_pause top_k=5 model=svm:rbf_c1 bal_acc=0.518 auroc=0.472
language_el_all_rich: subset=text_plus_pause top_k=10 model=lr:c1 bal_acc=0.643 auroc=0.651
language_el_all_rich: subset=text_plus_pause top_k=10 model=dt:depth20 bal_acc=0.446 auroc=0.446
language_el_all_rich: subset=text_plus_pause top_k=10 model=rf:n200 bal_acc=0.464 auroc=0.580
language_el_all_rich: subset=text_plus_pause top_k=10 model=svm:linear_c1 bal_acc=0.679 auroc=0.638
language_el_all_rich: subset=text_plus_pause top_k=10 model=svm:rbf_c1 bal_acc=0.571 auroc=0.564
language_el_all_rich: subset=text_plus_pause top_k=20 model=lr:c1 bal_acc=0.589 auroc=0.645
language_el_all_rich: subset=text_plus_pause top_k=20 model=dt:depth20 bal_acc=0.464 auroc=0.464
language_el_all_rich: subset=text_plus_pause top_k=20 model=rf:n200 bal_acc=0.500 auroc=0.596
language_el_all_rich: subset=text_plus_pause top_k=20 model=svm:linear_c1 bal_acc=0.589 auroc=0.645
language_el_all_rich: subset=text_plus_pause top_k=20 model=svm:rbf_c1 bal_acc=0.536 auroc=0.569
language_el_all_rich: subset=text_plus_pause top_k=50 model=lr:c1 bal_acc=0.714 auroc=0.689
language_el_all_rich: subset=text_plus_pause top_k=50 model=dt:depth20 bal_acc=0.518 auroc=0.518
language_el_all_rich: subset=text_plus_pause top_k=50 model=rf:n200 bal_acc=0.661 auroc=0.668
language_el_all_rich: subset=text_plus_pause top_k=50 model=svm:linear_c1 bal_acc=0.679 auroc=0.709
language_el_all_rich: subset=text_plus_pause top_k=50 model=svm:rbf_c1 bal_acc=0.554 auroc=0.554
language_el_all_rich: subset=text_plus_pause top_k=100 model=lr:c1 bal_acc=0.661 auroc=0.686
language_el_all_rich: subset=text_plus_pause top_k=100 model=dt:depth20 bal_acc=0.554 auroc=0.554
language_el_all_rich: subset=text_plus_pause top_k=100 model=rf:n200 bal_acc=0.661 auroc=0.695
language_el_all_rich: subset=text_plus_pause top_k=100 model=svm:linear_c1 bal_acc=0.696 auroc=0.321
language_el_all_rich: subset=text_plus_pause top_k=100 model=svm:rbf_c1 bal_acc=0.571 auroc=0.656
language_el_all_rich: subset=text_plus_pause top_k=all model=lr:c1 bal_acc=0.661 auroc=0.686
language_el_all_rich: subset=text_plus_pause top_k=all model=dt:depth20 bal_acc=0.554 auroc=0.554
language_el_all_rich: subset=text_plus_pause top_k=all model=rf:n200 bal_acc=0.714 auroc=0.658
language_el_all_rich: subset=text_plus_pause top_k=all model=svm:linear_c1 bal_acc=0.696 auroc=0.321
language_el_all_rich: subset=text_plus_pause top_k=all model=svm:rbf_c1 bal_acc=0.571 auroc=0.656
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=5 model=lr:c1 bal_acc=0.536 auroc=0.592
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=5 model=dt:depth20 bal_acc=0.536 auroc=0.536
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=5 model=rf:n200 bal_acc=0.589 auroc=0.517
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=5 model=svm:linear_c1 bal_acc=0.536 auroc=0.587
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=5 model=svm:rbf_c1 bal_acc=0.518 auroc=0.472
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=10 model=lr:c1 bal_acc=0.571 auroc=0.651
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=10 model=dt:depth20 bal_acc=0.625 auroc=0.625
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=10 model=rf:n200 bal_acc=0.643 auroc=0.605
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=10 model=svm:linear_c1 bal_acc=0.571 auroc=0.633
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=10 model=svm:rbf_c1 bal_acc=0.518 auroc=0.515
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=20 model=lr:c1 bal_acc=0.643 auroc=0.640
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=20 model=dt:depth20 bal_acc=0.464 auroc=0.464
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=20 model=rf:n200 bal_acc=0.554 auroc=0.556
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=20 model=svm:linear_c1 bal_acc=0.661 auroc=0.622
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=20 model=svm:rbf_c1 bal_acc=0.536 auroc=0.546
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=50 model=lr:c1 bal_acc=0.643 auroc=0.656
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=50 model=dt:depth20 bal_acc=0.571 auroc=0.571
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=50 model=rf:n200 bal_acc=0.625 auroc=0.601
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=50 model=svm:linear_c1 bal_acc=0.607 auroc=0.653
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=50 model=svm:rbf_c1 bal_acc=0.571 auroc=0.554
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=100 model=lr:c1 bal_acc=0.661 auroc=0.673
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=100 model=dt:depth20 bal_acc=0.554 auroc=0.554
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=100 model=rf:n200 bal_acc=0.679 auroc=0.677
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=100 model=svm:linear_c1 bal_acc=0.679 auroc=0.306
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=100 model=svm:rbf_c1 bal_acc=0.589 auroc=0.640
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=all model=lr:c1 bal_acc=0.661 auroc=0.673
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=all model=dt:depth20 bal_acc=0.607 auroc=0.607
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=all model=rf:n200 bal_acc=0.661 auroc=0.656
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=all model=svm:linear_c1 bal_acc=0.679 auroc=0.306
language_el_all_rich: subset=text_plus_pause_plus_graph top_k=all model=svm:rbf_c1 bal_acc=0.589 auroc=0.640
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=5 model=lr:c1 bal_acc=0.821 auroc=0.852
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=5 model=dt:depth20 bal_acc=0.625 auroc=0.625
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=5 model=rf:n200 bal_acc=0.589 auroc=0.798
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=5 model=svm:linear_c1 bal_acc=0.786 auroc=0.872
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=5 model=svm:rbf_c1 bal_acc=0.696 auroc=0.862
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=10 model=lr:c1 bal_acc=0.750 auroc=0.837
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=10 model=dt:depth20 bal_acc=0.643 auroc=0.643
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=10 model=rf:n200 bal_acc=0.732 auroc=0.838
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=10 model=svm:linear_c1 bal_acc=0.750 auroc=0.837
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=10 model=svm:rbf_c1 bal_acc=0.804 auroc=0.865
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=20 model=lr:c1 bal_acc=0.714 auroc=0.829
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=20 model=dt:depth20 bal_acc=0.679 auroc=0.679
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=20 model=rf:n200 bal_acc=0.732 auroc=0.876
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=20 model=svm:linear_c1 bal_acc=0.696 auroc=0.816
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=20 model=svm:rbf_c1 bal_acc=0.750 auroc=0.906
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=50 model=lr:c1 bal_acc=0.804 auroc=0.844
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=50 model=dt:depth20 bal_acc=0.607 auroc=0.607
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=50 model=rf:n200 bal_acc=0.732 auroc=0.881
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=50 model=svm:linear_c1 bal_acc=0.786 auroc=0.842
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=50 model=svm:rbf_c1 bal_acc=0.786 auroc=0.875
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=100 model=lr:c1 bal_acc=0.804 auroc=0.895
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=100 model=dt:depth20 bal_acc=0.679 auroc=0.679
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=100 model=rf:n200 bal_acc=0.786 auroc=0.907
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=100 model=svm:linear_c1 bal_acc=0.804 auroc=0.898
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=100 model=svm:rbf_c1 bal_acc=0.786 auroc=0.842
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=all model=lr:c1 bal_acc=0.750 auroc=0.821
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=all model=dt:depth20 bal_acc=0.625 auroc=0.625
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=all model=rf:n200 bal_acc=0.786 auroc=0.917
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=all model=svm:linear_c1 bal_acc=0.768 auroc=0.839
language_el_all_rich: subset=text_plus_pause_plus_acoustic top_k=all model=svm:rbf_c1 bal_acc=0.750 auroc=0.844
Running language_en_pd_ctp_rich: rows=2004 groups=1711 classes={0.0: 1467, 1.0: 537}
language_en_pd_ctp_rich: train rows/groups=1594/1368 test rows/groups=410/343
language_en_pd_ctp_rich: subset=all_universal top_k=5 model=lr:c1 bal_acc=0.677 auroc=0.706
language_en_pd_ctp_rich: subset=all_universal top_k=5 model=dt:depth20 bal_acc=0.677 auroc=0.705
language_en_pd_ctp_rich: subset=all_universal top_k=5 model=rf:n200 bal_acc=0.680 auroc=0.710
language_en_pd_ctp_rich: subset=all_universal top_k=5 model=svm:linear_c1 bal_acc=0.684 auroc=0.678
language_en_pd_ctp_rich: subset=all_universal top_k=5 model=svm:rbf_c1 bal_acc=0.684 auroc=0.691
language_en_pd_ctp_rich: subset=all_universal top_k=10 model=lr:c1 bal_acc=0.694 auroc=0.776
language_en_pd_ctp_rich: subset=all_universal top_k=10 model=dt:depth20 bal_acc=0.669 auroc=0.691
language_en_pd_ctp_rich: subset=all_universal top_k=10 model=rf:n200 bal_acc=0.679 auroc=0.688
language_en_pd_ctp_rich: subset=all_universal top_k=10 model=svm:linear_c1 bal_acc=0.689 auroc=0.701
language_en_pd_ctp_rich: subset=all_universal top_k=10 model=svm:rbf_c1 bal_acc=0.695 auroc=0.781
language_en_pd_ctp_rich: subset=all_universal top_k=20 model=lr:c1 bal_acc=0.701 auroc=0.793
language_en_pd_ctp_rich: subset=all_universal top_k=20 model=dt:depth20 bal_acc=0.691 auroc=0.698
language_en_pd_ctp_rich: subset=all_universal top_k=20 model=rf:n200 bal_acc=0.681 auroc=0.765
language_en_pd_ctp_rich: subset=all_universal top_k=20 model=svm:linear_c1 bal_acc=0.698 auroc=0.786
language_en_pd_ctp_rich: subset=all_universal top_k=20 model=svm:rbf_c1 bal_acc=0.696 auroc=0.793
language_en_pd_ctp_rich: subset=all_universal top_k=50 model=lr:c1 bal_acc=0.739 auroc=0.831
language_en_pd_ctp_rich: subset=all_universal top_k=50 model=dt:depth20 bal_acc=0.696 auroc=0.700
language_en_pd_ctp_rich: subset=all_universal top_k=50 model=rf:n200 bal_acc=0.699 auroc=0.808
language_en_pd_ctp_rich: subset=all_universal top_k=50 model=svm:linear_c1 bal_acc=0.720 auroc=0.802
language_en_pd_ctp_rich: subset=all_universal top_k=50 model=svm:rbf_c1 bal_acc=0.723 auroc=0.804
language_en_pd_ctp_rich: subset=all_universal top_k=100 model=lr:c1 bal_acc=0.736 auroc=0.842
language_en_pd_ctp_rich: subset=all_universal top_k=100 model=dt:depth20 bal_acc=0.690 auroc=0.689
language_en_pd_ctp_rich: subset=all_universal top_k=100 model=rf:n200 bal_acc=0.700 auroc=0.813
language_en_pd_ctp_rich: subset=all_universal top_k=100 model=svm:linear_c1 bal_acc=0.733 auroc=0.826
language_en_pd_ctp_rich: subset=all_universal top_k=100 model=svm:rbf_c1 bal_acc=0.716 auroc=0.803
language_en_pd_ctp_rich: subset=all_universal top_k=all model=lr:c1 bal_acc=0.731 auroc=0.833
language_en_pd_ctp_rich: subset=all_universal top_k=all model=dt:depth20 bal_acc=0.692 auroc=0.691
language_en_pd_ctp_rich: subset=all_universal top_k=all model=rf:n200 bal_acc=0.695 auroc=0.822
language_en_pd_ctp_rich: subset=all_universal top_k=all model=svm:linear_c1 bal_acc=0.713 auroc=0.814
language_en_pd_ctp_rich: subset=all_universal top_k=all model=svm:rbf_c1 bal_acc=0.716 auroc=0.795
language_en_pd_ctp_rich: subset=text_only top_k=5 model=lr:c1 bal_acc=0.677 auroc=0.706
language_en_pd_ctp_rich: subset=text_only top_k=5 model=dt:depth20 bal_acc=0.677 auroc=0.705
language_en_pd_ctp_rich: subset=text_only top_k=5 model=rf:n200 bal_acc=0.680 auroc=0.710
language_en_pd_ctp_rich: subset=text_only top_k=5 model=svm:linear_c1 bal_acc=0.684 auroc=0.678
language_en_pd_ctp_rich: subset=text_only top_k=5 model=svm:rbf_c1 bal_acc=0.684 auroc=0.691
language_en_pd_ctp_rich: subset=text_only top_k=10 model=lr:c1 bal_acc=0.694 auroc=0.776
language_en_pd_ctp_rich: subset=text_only top_k=10 model=dt:depth20 bal_acc=0.669 auroc=0.691
language_en_pd_ctp_rich: subset=text_only top_k=10 model=rf:n200 bal_acc=0.679 auroc=0.688
language_en_pd_ctp_rich: subset=text_only top_k=10 model=svm:linear_c1 bal_acc=0.689 auroc=0.701
language_en_pd_ctp_rich: subset=text_only top_k=10 model=svm:rbf_c1 bal_acc=0.695 auroc=0.781
language_en_pd_ctp_rich: subset=text_only top_k=20 model=lr:c1 bal_acc=0.701 auroc=0.793
language_en_pd_ctp_rich: subset=text_only top_k=20 model=dt:depth20 bal_acc=0.691 auroc=0.698
